run_id,scenario_id,interpretation_labels,reused_by_hypotheses,hypothesis_id,matrix_class,seed,miner_count,underlying_execution_model,network_hash_rate_hps,efficiency_j_per_th,simulation_duration_s,target_block_interval_s,propagation_delay_mean_s,hash_rate_distribution,mu,inactive_miner_fraction,idle_power_ratio,allocation_policy,configuration_hash,execution_semantics_hash,analysis_group_hash,validation_only,retain_full_log,expected_output_path,planned_status
S5B2-00010,B0,B0,,H1;A1,CORE,20260211,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,09a2759cbe542af5,4779ad93a5a9e388,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00010.summary.json,PLANNED
S5B2-00011,B0,B0,,H1;A1,CORE,20260212,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,fcdab52a304b776a,aa6c2ece5b3cda33,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00011.summary.json,PLANNED
S5B2-00012,B0,B0,,H1;A1,CORE,20260213,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,1316ef5af96f7670,5b582db53773d1bb,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00012.summary.json,PLANNED
S5B2-00013,B0,B0,,H1;A1,CORE,20260214,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,f94ab9dd039f1fd3,4a5de12ac79c2a85,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00013.summary.json,PLANNED
S5B2-00014,B0,B0,,H1;A1,CORE,20260215,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,4833de7ebfd45bc3,4c74756e73a5b863,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00014.summary.json,PLANNED
S5B2-00015,B0,B0,,H1;A1,CORE,20260216,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,bbbbd2ccb945a75d,3d27f2f02127189c,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00015.summary.json,PLANNED
S5B2-00016,B0,B0,,H1;A1,CORE,20260217,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,1191b85eca617441,9cd5363187e9a915,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00016.summary.json,PLANNED
S5B2-00017,B0,B0,,H1;A1,CORE,20260218,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,33fa9a7a12728ca3,d22f2e6dcf1cefbe,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00017.summary.json,PLANNED
S5B2-00018,B0,B0,,H1;A1,CORE,20260219,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,b47b5c00e2f65d2c,2f27c2d7b91798d1,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00018.summary.json,PLANNED
S5B2-00019,B0,B0,,H1;A1,CORE,20260220,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,5678a3059ed07f3b,ec179173bca47dde,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00019.summary.json,PLANNED
S5B2-00020,B0,B0,,H1;A1,CORE,20260221,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,ba8b0398cbe99a9c,16e5534dafbd3776,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00020.summary.json,PLANNED
S5B2-00021,B0,B0,,H1;A1,CORE,20260222,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,ae4bbc1adb0fa4d1,992d597478b48a30,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00021.summary.json,PLANNED
S5B2-00022,B0,B0,,H1;A1,CORE,20260223,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,f141846d1a2a2d8a,9175ba2ce8652481,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00022.summary.json,PLANNED
S5B2-00023,B0,B0,,H1;A1,CORE,20260224,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,f9c9dddc32f01ed3,d8c068b465f1b712,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00023.summary.json,PLANNED
S5B2-00024,B0,B0,,H1;A1,CORE,20260225,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,580acaf036f96049,1b3f103fb664db47,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00024.summary.json,PLANNED
S5B2-00025,B0,B0,,H1;A1,CORE,20260226,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,427f291d476e253f,661ec90a20f83a0f,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00025.summary.json,PLANNED
S5B2-00026,B0,B0,,H1;A1,CORE,20260227,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,29164f14dda221f5,c4480733ca9bdba1,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00026.summary.json,PLANNED
S5B2-00027,B0,B0,,H1;A1,CORE,20260228,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,dd21c3a1c0fbda5d,94eb20ac266c366c,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00027.summary.json,PLANNED
S5B2-00028,B0,B0,,H1;A1,CORE,20260229,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,154c61d5361a8127,c9cb9342caf72d11,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00028.summary.json,PLANNED
S5B2-00029,B0,B0,,H1;A1,CORE,20260230,100,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,df067076766d7237,d5a46f63094e5f97,41108ac0904fb97d,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00029.summary.json,PLANNED
S5B2-00030,B0,B0,,H1;A1,CORE,20260201,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,9fa237cb692d6729,ecd1e67e7dbae792,aef3bc867bad787f,False,True,results/thesis_revision_v43/stage_05b2/raw/S5B2-00030.summary.json,PLANNED
S5B2-00031,B0,B0,,H1;A1,CORE,20260202,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,3001f364a3d31730,1478a4dee7ef86ec,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00031.summary.json,PLANNED
S5B2-00032,B0,B0,,H1;A1,CORE,20260203,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,717d869a90b17ff5,f4214f81ebe88040,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00032.summary.json,PLANNED
S5B2-00033,B0,B0,,H1;A1,CORE,20260204,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,82f2ccdce094c6c0,5fbdb7e8d5c88c63,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00033.summary.json,PLANNED
S5B2-00034,B0,B0,,H1;A1,CORE,20260205,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,b72bebbc51ad9390,4303bd3092255274,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00034.summary.json,PLANNED
S5B2-00035,B0,B0,,H1;A1,CORE,20260206,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,03f54b78f52929ed,82f304cc4bfe9da5,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00035.summary.json,PLANNED
S5B2-00036,B0,B0,,H1;A1,CORE,20260207,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,4fc65a3b23658e86,76dcb57c32864929,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00036.summary.json,PLANNED
S5B2-00037,B0,B0,,H1;A1,CORE,20260208,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,d1135ac877eaee86,4719e9bfe227f7dc,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00037.summary.json,PLANNED
S5B2-00038,B0,B0,,H1;A1,CORE,20260209,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,03efacaaacaa6f12,c148d1e9b9439097,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00038.summary.json,PLANNED
S5B2-00039,B0,B0,,H1;A1,CORE,20260210,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,e9413eb7ab2c2e05,5273938cca6c3b2f,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00039.summary.json,PLANNED
S5B2-00040,B0,B0,,H1;A1,CORE,20260211,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,91e10620bb5cdf9e,47be23e587ff3177,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00040.summary.json,PLANNED
S5B2-00041,B0,B0,,H1;A1,CORE,20260212,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,d4ac78f49ed5879a,af78c93811c8ea37,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00041.summary.json,PLANNED
S5B2-00042,B0,B0,,H1;A1,CORE,20260213,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,aaae13b91ec14035,cc871b0c60cfb201,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00042.summary.json,PLANNED
S5B2-00043,B0,B0,,H1;A1,CORE,20260214,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,a0d3b7b921d049e9,9a768d022753c9b7,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00043.summary.json,PLANNED
S5B2-00044,B0,B0,,H1;A1,CORE,20260215,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,bd077d5a17ffbe06,086113867bb876ab,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00044.summary.json,PLANNED
S5B2-00045,B0,B0,,H1;A1,CORE,20260216,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,18e05e843e0267c4,f71183f767d0c9bc,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00045.summary.json,PLANNED
S5B2-00046,B0,B0,,H1;A1,CORE,20260217,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,f2099aa0c345ee0b,8c8f3fd53d89a2c9,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00046.summary.json,PLANNED
S5B2-00047,B0,B0,,H1;A1,CORE,20260218,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,e454223934eeb2da,7f2074003e247bfc,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00047.summary.json,PLANNED
S5B2-00048,B0,B0,,H1;A1,CORE,20260219,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,3e44414eea065e8b,535c794215a73c04,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00048.summary.json,PLANNED
S5B2-00049,B0,B0,,H1;A1,CORE,20260220,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,d05cffb303cb202a,4d3bfc1379ca9634,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00049.summary.json,PLANNED
S5B2-00050,B0,B0,,H1;A1,CORE,20260221,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,c67e17783d56dad1,442b4d5e92b8c794,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00050.summary.json,PLANNED
S5B2-00051,B0,B0,,H1;A1,CORE,20260222,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,766b0365b6d39ed0,37d38e90603ab000,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00051.summary.json,PLANNED
S5B2-00052,B0,B0,,H1;A1,CORE,20260223,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,1c9bbb06f6a49103,0e209880c8b2a0de,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00052.summary.json,PLANNED
S5B2-00053,B0,B0,,H1;A1,CORE,20260224,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,d98cf631089ee0a2,c255dab9dbebafb0,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00053.summary.json,PLANNED
S5B2-00054,B0,B0,,H1;A1,CORE,20260225,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,bb11e704cb065778,06ee482fe25b1056,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00054.summary.json,PLANNED
S5B2-00055,B0,B0,,H1;A1,CORE,20260226,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,bcdc4449b5340e64,78766ebce3bc0d90,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00055.summary.json,PLANNED
S5B2-00056,B0,B0,,H1;A1,CORE,20260227,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,287ffb6c4557feef,6d730c95844b51e8,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00056.summary.json,PLANNED
S5B2-00057,B0,B0,,H1;A1,CORE,20260228,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,60618747515905f7,86bedb59eed3affe,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00057.summary.json,PLANNED
S5B2-00058,B0,B0,,H1;A1,CORE,20260229,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,cd67657b9f0fbf09,ea58faeef7f9c4b6,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00058.summary.json,PLANNED
S5B2-00059,B0,B0,,H1;A1,CORE,20260230,200,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,a05bf385c806fd09,27dbe4f12f02b618,aef3bc867bad787f,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00059.summary.json,PLANNED
S5B2-00060,B0,B0,,H1;A1,CORE,20260201,300,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,399dac5c8a89c126,daa115c7542d42b8,2559bacf6f318ccb,False,True,results/thesis_revision_v43/stage_05b2/raw/S5B2-00060.summary.json,PLANNED
S5B2-00061,B0,B0,,H1;A1,CORE,20260202,300,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,7ec28a3b1fe0ba78,2b74acf70136652d,2559bacf6f318ccb,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00061.summary.json,PLANNED
S5B2-00062,B0,B0,,H1;A1,CORE,20260203,300,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,77bcaf152a94e15f,3d4438ebbe817953,2559bacf6f318ccb,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00062.summary.json,PLANNED
S5B2-00063,B0,B0,,H1;A1,CORE,20260204,300,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,054c921dcee2239e,68c067216cc09bd8,2559bacf6f318ccb,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00063.summary.json,PLANNED
S5B2-00064,B0,B0,,H1;A1,CORE,20260205,300,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,3270fb57205f41f1,bc0fc2c5319925bd,2559bacf6f318ccb,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00064.summary.json,PLANNED
S5B2-00065,B0,B0,,H1;A1,CORE,20260206,300,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,bd35e6d3d6d86953,3598f91366eafea3,2559bacf6f318ccb,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00065.summary.json,PLANNED
S5B2-00066,B0,B0,,H1;A1,CORE,20260207,300,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,a177a408978ed6f6,c2f707045fc6e9ed,2559bacf6f318ccb,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00066.summary.json,PLANNED
S5B2-00067,B0,B0,,H1;A1,CORE,20260208,300,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,7f44e81a3a57b78a,4676726ae79a8907,2559bacf6f318ccb,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00067.summary.json,PLANNED
S5B2-00068,B0,B0,,H1;A1,CORE,20260209,300,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,8c8b1143661b9181,720c1d31f3cc32f4,2559bacf6f318ccb,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00068.summary.json,PLANNED
S5B2-00069,B0,B0,,H1;A1,CORE,20260210,300,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,874217350224722f,b64a4819469e91cf,2559bacf6f318ccb,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00069.summary.json,PLANNED
S5B2-00070,B0,B0,,H1;A1,CORE,20260211,300,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,4a0a4438a8a8fa6d,3b0e6dd147d24a76,2559bacf6f318ccb,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00070.summary.json,PLANNED
S5B2-00071,B0,B0,,H1;A1,CORE,20260212,300,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,be74e608c5b9675c,ea598fde50f06516,2559bacf6f318ccb,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00071.summary.json,PLANNED
S5B2-00072,B0,B0,,H1;A1,CORE,20260213,300,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,99df8b4165a80844,c40a5bdfa75dee0a,2559bacf6f318ccb,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00072.summary.json,PLANNED
S5B2-00073,B0,B0,,H1;A1,CORE,20260214,300,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,29a86fcb6ddf6183,404d45ad32f35b02,2559bacf6f318ccb,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00073.summary.json,PLANNED
S5B2-00074,B0,B0,,H1;A1,CORE,20260215,300,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,045450fc09993444,3042e0966f4a59fd,2559bacf6f318ccb,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00074.summary.json,PLANNED
S5B2-00075,B0,B0,,H1;A1,CORE,20260216,300,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,9cefa47c07d646ea,c9ff83b3e5762f01,2559bacf6f318ccb,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00075.summary.json,PLANNED
S5B2-00076,B0,B0,,H1;A1,CORE,20260217,300,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,73ef739445906649,7c0cb4863774893d,2559bacf6f318ccb,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00076.summary.json,PLANNED
S5B2-00077,B0,B0,,H1;A1,CORE,20260218,300,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,d30ca03408bee6d2,2b93b9f894b69ed2,2559bacf6f318ccb,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00077.summary.json,PLANNED
S5B2-00078,B0,B0,,H1;A1,CORE,20260219,300,independent_full_parallel,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,551273503d72a03d,effb7c8dca636d8b,2559bacf6f318ccb,False,False,results/thesis_revision_v43/stage_05b2/raw/S5B2-00078.summary.json,PLANNED
