run_id,hypothesis_id,matrix_class,scenario_id,underlying_execution_model,interpretation_labels,seed,miner_count,network_hash_rate_hps,efficiency_j_per_th,simulation_duration_s,target_block_interval_s,propagation_delay_mean_s,hash_rate_distribution,mu,inactive_miner_fraction,idle_power_ratio,allocation_policy,configuration_hash,expected_output_path,planned_status
S5-00010,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260211,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,3818d5e96ff302ca,results/thesis_revision_v43/stage_05b/raw/S5-00010.summary.json,PLANNED
S5-00011,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260212,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,6f4d99961326f686,results/thesis_revision_v43/stage_05b/raw/S5-00011.summary.json,PLANNED
S5-00012,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260213,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,061ba7f0f514ef42,results/thesis_revision_v43/stage_05b/raw/S5-00012.summary.json,PLANNED
S5-00013,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260214,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,04592e39916140aa,results/thesis_revision_v43/stage_05b/raw/S5-00013.summary.json,PLANNED
S5-00014,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260215,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,d42e9e42f4b5a7a4,results/thesis_revision_v43/stage_05b/raw/S5-00014.summary.json,PLANNED
S5-00015,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260216,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,b687b96d219bd2cc,results/thesis_revision_v43/stage_05b/raw/S5-00015.summary.json,PLANNED
S5-00016,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260217,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,edba0ae95c38bfd8,results/thesis_revision_v43/stage_05b/raw/S5-00016.summary.json,PLANNED
S5-00017,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260218,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,fe1fc3cea23d46b2,results/thesis_revision_v43/stage_05b/raw/S5-00017.summary.json,PLANNED
S5-00018,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260219,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,5b6025769e8af156,results/thesis_revision_v43/stage_05b/raw/S5-00018.summary.json,PLANNED
S5-00019,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260220,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,27c12e88b36b3552,results/thesis_revision_v43/stage_05b/raw/S5-00019.summary.json,PLANNED
S5-00020,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260221,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,a91aca7fb6eae0eb,results/thesis_revision_v43/stage_05b/raw/S5-00020.summary.json,PLANNED
S5-00021,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260222,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,71ad03a56a70601c,results/thesis_revision_v43/stage_05b/raw/S5-00021.summary.json,PLANNED
S5-00022,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260223,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,049d6200c0c19ce3,results/thesis_revision_v43/stage_05b/raw/S5-00022.summary.json,PLANNED
S5-00023,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260224,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,5ae2ec73735b775c,results/thesis_revision_v43/stage_05b/raw/S5-00023.summary.json,PLANNED
S5-00024,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260225,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,af0355f4fd0855df,results/thesis_revision_v43/stage_05b/raw/S5-00024.summary.json,PLANNED
S5-00025,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260226,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,e0ef985460383bf1,results/thesis_revision_v43/stage_05b/raw/S5-00025.summary.json,PLANNED
S5-00026,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260227,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,ac9a8ce844a5addc,results/thesis_revision_v43/stage_05b/raw/S5-00026.summary.json,PLANNED
S5-00027,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260228,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,3db56c093cab5ba3,results/thesis_revision_v43/stage_05b/raw/S5-00027.summary.json,PLANNED
S5-00028,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260229,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,e1ec6d3dd3cf9071,results/thesis_revision_v43/stage_05b/raw/S5-00028.summary.json,PLANNED
S5-00029,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260230,100,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,8f4929e3411f080a,results/thesis_revision_v43/stage_05b/raw/S5-00029.summary.json,PLANNED
S5-00030,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260201,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,865e2658fad8c9fe,results/thesis_revision_v43/stage_05b/raw/S5-00030.summary.json,PLANNED
S5-00031,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260202,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,31d9ede944540cc7,results/thesis_revision_v43/stage_05b/raw/S5-00031.summary.json,PLANNED
S5-00032,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260203,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,1d7e53c28e151da5,results/thesis_revision_v43/stage_05b/raw/S5-00032.summary.json,PLANNED
S5-00033,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260204,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,d79cc68765b6096b,results/thesis_revision_v43/stage_05b/raw/S5-00033.summary.json,PLANNED
S5-00034,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260205,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,9877a93e280e3f56,results/thesis_revision_v43/stage_05b/raw/S5-00034.summary.json,PLANNED
S5-00035,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260206,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,db174d0ed7f3ef04,results/thesis_revision_v43/stage_05b/raw/S5-00035.summary.json,PLANNED
S5-00036,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260207,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,b6b06638e1d57770,results/thesis_revision_v43/stage_05b/raw/S5-00036.summary.json,PLANNED
S5-00037,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260208,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,b7b7f78fff03c796,results/thesis_revision_v43/stage_05b/raw/S5-00037.summary.json,PLANNED
S5-00038,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260209,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,3db6fa3292a8fa4f,results/thesis_revision_v43/stage_05b/raw/S5-00038.summary.json,PLANNED
S5-00039,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260210,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,c118e21556124e6b,results/thesis_revision_v43/stage_05b/raw/S5-00039.summary.json,PLANNED
S5-00040,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260211,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,8104dd19b7d665c9,results/thesis_revision_v43/stage_05b/raw/S5-00040.summary.json,PLANNED
S5-00041,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260212,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,125b48409901367c,results/thesis_revision_v43/stage_05b/raw/S5-00041.summary.json,PLANNED
S5-00042,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260213,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,eb0e17ff73a28619,results/thesis_revision_v43/stage_05b/raw/S5-00042.summary.json,PLANNED
S5-00043,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260214,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,7b4db208ed674aaf,results/thesis_revision_v43/stage_05b/raw/S5-00043.summary.json,PLANNED
S5-00044,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260215,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,816aa6cade1602ef,results/thesis_revision_v43/stage_05b/raw/S5-00044.summary.json,PLANNED
S5-00045,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260216,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,5b0560a4716bf719,results/thesis_revision_v43/stage_05b/raw/S5-00045.summary.json,PLANNED
S5-00046,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260217,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,e1f6a2a24748db28,results/thesis_revision_v43/stage_05b/raw/S5-00046.summary.json,PLANNED
S5-00047,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260218,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,68d7bfb39738ecc7,results/thesis_revision_v43/stage_05b/raw/S5-00047.summary.json,PLANNED
S5-00048,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260219,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,eed20e3ce8afbbf7,results/thesis_revision_v43/stage_05b/raw/S5-00048.summary.json,PLANNED
S5-00049,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260220,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,8939dcf7e6da6943,results/thesis_revision_v43/stage_05b/raw/S5-00049.summary.json,PLANNED
S5-00050,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260221,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,e63b3dea13957a88,results/thesis_revision_v43/stage_05b/raw/S5-00050.summary.json,PLANNED
S5-00051,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260222,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,91f6cd5596aea05c,results/thesis_revision_v43/stage_05b/raw/S5-00051.summary.json,PLANNED
S5-00052,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260223,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,d76e2b302ea3a8e8,results/thesis_revision_v43/stage_05b/raw/S5-00052.summary.json,PLANNED
S5-00053,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260224,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,fb9ef189318c95d1,results/thesis_revision_v43/stage_05b/raw/S5-00053.summary.json,PLANNED
S5-00054,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260225,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,2853284149d81985,results/thesis_revision_v43/stage_05b/raw/S5-00054.summary.json,PLANNED
S5-00055,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260226,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,20415ee82f3642c6,results/thesis_revision_v43/stage_05b/raw/S5-00055.summary.json,PLANNED
S5-00056,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260227,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,2d9fff7a79da3ec3,results/thesis_revision_v43/stage_05b/raw/S5-00056.summary.json,PLANNED
S5-00057,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260228,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,db5d5719eef70927,results/thesis_revision_v43/stage_05b/raw/S5-00057.summary.json,PLANNED
S5-00058,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260229,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,819525b3c85420fd,results/thesis_revision_v43/stage_05b/raw/S5-00058.summary.json,PLANNED
S5-00059,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260230,200,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,d59e5e4ca4deb5a8,results/thesis_revision_v43/stage_05b/raw/S5-00059.summary.json,PLANNED
S5-00060,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260201,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,5961604110166136,results/thesis_revision_v43/stage_05b/raw/S5-00060.summary.json,PLANNED
S5-00061,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260202,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,7555f9ba23795bdc,results/thesis_revision_v43/stage_05b/raw/S5-00061.summary.json,PLANNED
S5-00062,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260203,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,099e5a50864468bd,results/thesis_revision_v43/stage_05b/raw/S5-00062.summary.json,PLANNED
S5-00063,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260204,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,5de679d6050d5ad1,results/thesis_revision_v43/stage_05b/raw/S5-00063.summary.json,PLANNED
S5-00064,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260205,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,4010b55fd836e7d5,results/thesis_revision_v43/stage_05b/raw/S5-00064.summary.json,PLANNED
S5-00065,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260206,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,2e9ff3e51be64dc3,results/thesis_revision_v43/stage_05b/raw/S5-00065.summary.json,PLANNED
S5-00066,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260207,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,b1ea1cb512ea4a22,results/thesis_revision_v43/stage_05b/raw/S5-00066.summary.json,PLANNED
S5-00067,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260208,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,3854585a127183e3,results/thesis_revision_v43/stage_05b/raw/S5-00067.summary.json,PLANNED
S5-00068,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260209,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,af2d6529f0059225,results/thesis_revision_v43/stage_05b/raw/S5-00068.summary.json,PLANNED
S5-00069,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260210,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,f718e92bc8bde84f,results/thesis_revision_v43/stage_05b/raw/S5-00069.summary.json,PLANNED
S5-00070,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260211,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,715757ab68e55f2b,results/thesis_revision_v43/stage_05b/raw/S5-00070.summary.json,PLANNED
S5-00071,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260212,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,bc5e200d0cd5cbb3,results/thesis_revision_v43/stage_05b/raw/S5-00071.summary.json,PLANNED
S5-00072,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260213,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,399b814cbd5a69a4,results/thesis_revision_v43/stage_05b/raw/S5-00072.summary.json,PLANNED
S5-00073,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260214,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,ecc1890135b86c54,results/thesis_revision_v43/stage_05b/raw/S5-00073.summary.json,PLANNED
S5-00074,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260215,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,d9e9a21dca42dc1f,results/thesis_revision_v43/stage_05b/raw/S5-00074.summary.json,PLANNED
S5-00075,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260216,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,68e89c6df6dcfa0a,results/thesis_revision_v43/stage_05b/raw/S5-00075.summary.json,PLANNED
S5-00076,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260217,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,e17eb7a010be047e,results/thesis_revision_v43/stage_05b/raw/S5-00076.summary.json,PLANNED
S5-00077,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260218,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,1ffa5fa29e78e05f,results/thesis_revision_v43/stage_05b/raw/S5-00077.summary.json,PLANNED
S5-00078,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260219,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,e69a86efde69a990,results/thesis_revision_v43/stage_05b/raw/S5-00078.summary.json,PLANNED
S5-00079,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260220,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,b2ba05edee970dca,results/thesis_revision_v43/stage_05b/raw/S5-00079.summary.json,PLANNED
S5-00080,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260221,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,0d2aaa498aae249c,results/thesis_revision_v43/stage_05b/raw/S5-00080.summary.json,PLANNED
S5-00081,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260222,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,a2271b63015f92a3,results/thesis_revision_v43/stage_05b/raw/S5-00081.summary.json,PLANNED
S5-00082,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260223,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,4b0cbeae197b6749,results/thesis_revision_v43/stage_05b/raw/S5-00082.summary.json,PLANNED
S5-00083,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260224,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,988a461ca21d5985,results/thesis_revision_v43/stage_05b/raw/S5-00083.summary.json,PLANNED
S5-00084,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260225,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,05f3fd2c88f3ca9b,results/thesis_revision_v43/stage_05b/raw/S5-00084.summary.json,PLANNED
S5-00085,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260226,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,f590d0fae6d152ce,results/thesis_revision_v43/stage_05b/raw/S5-00085.summary.json,PLANNED
S5-00086,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260227,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,aa743657041158d8,results/thesis_revision_v43/stage_05b/raw/S5-00086.summary.json,PLANNED
S5-00087,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260228,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,4b34a7f35ba746a8,results/thesis_revision_v43/stage_05b/raw/S5-00087.summary.json,PLANNED
S5-00088,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260229,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,df3c942d2f71b129,results/thesis_revision_v43/stage_05b/raw/S5-00088.summary.json,PLANNED
S5-00089,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260230,300,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,7b2c7b60ff40a539,results/thesis_revision_v43/stage_05b/raw/S5-00089.summary.json,PLANNED
S5-00090,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260201,400,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,8e3014784c5258fe,results/thesis_revision_v43/stage_05b/raw/S5-00090.summary.json,PLANNED
S5-00091,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260202,400,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,781a1c63c6472c22,results/thesis_revision_v43/stage_05b/raw/S5-00091.summary.json,PLANNED
S5-00092,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260203,400,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,8cad87c8fea43bad,results/thesis_revision_v43/stage_05b/raw/S5-00092.summary.json,PLANNED
S5-00093,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260204,400,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,8316629eb6c2762e,results/thesis_revision_v43/stage_05b/raw/S5-00093.summary.json,PLANNED
S5-00094,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260205,400,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,f9cb3a7ba7cd14bd,results/thesis_revision_v43/stage_05b/raw/S5-00094.summary.json,PLANNED
S5-00095,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260206,400,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,2b51539cd5c8c2e6,results/thesis_revision_v43/stage_05b/raw/S5-00095.summary.json,PLANNED
S5-00096,H1;H2,CORE,B0,bitcoin_independent_pow,B0,20260207,400,141000000000000.0,21.5,10000.0,600.0,0.42,homogeneous,2.0,0.0,0.0,disjoint_equal,8dc485d6cdd92626,results/thesis_revision_v43/stage_05b/raw/S5-00096.summary.json,PLANNED
